DIFFICULTY_TAG,CLASS_NAME,LENGTH,INSTRUCTOR,CLASS_TYPE,TIME,RATING,RATING_COUNT,DIFFICULTY_RATING,LONG_DESCRIPTION,WHETHER_TAKEN,EQUIPMENT
INTERMEDIATE,20 min Arms & Shoulders Strength,20,REBECCA KENNEDY,STRENGTH,Tue 10/27/20 @ 9:05 PM,99.5,6894,7.2,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
ADVANCED,20 min Glutes & Legs Strength,20,REBECCA KENNEDY,STRENGTH,Tue 10/27/20 @ 8:30 PM,97.4,4094,7.4,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Light Weights', 'Medium Weights', 'Workout Mat']"
ADVANCED,20 min Core Strength,20,REBECCA KENNEDY,STRENGTH,Sat 10/24/20 @ 10:00 PM,97.9,12508,7.7,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,15 min Core Strength,15,REBECCA KENNEDY,STRENGTH,Sat 10/24/20 @ 12:35 AM,97.4,16193,7.4,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Upper Body Strength,20,REBECCA KENNEDY,STRENGTH,Sat 10/24/20 @ 12:00 AM,99.5,16485,7.3,"Our upper body classes combine movements that are designed to strengthen your arms, shoulders, chest and back. While our more concentrated classes isolate specific parts of the body, this class offers a broader focus of upper-body strengthening.",FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Glutes & Legs Strength,20,REBECCA KENNEDY,STRENGTH,Tue 10/20/20 @ 9:05 PM,98.2,7718,6.9,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Chest & Back Strength,20,REBECCA KENNEDY,STRENGTH,Tue 10/20/20 @ 8:30 PM,99.1,9674,6.9,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,45 min Full Body Strength,45,REBECCA KENNEDY,STRENGTH,Sat 10/17/20 @ 10:00 PM,97.8,5398,7.2,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Core Strength,20,REBECCA KENNEDY,STRENGTH,Sat 10/17/20 @ 12:35 AM,97,13008,6.5,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Bodyweight Strength,20,REBECCA KENNEDY,STRENGTH,Sat 10/17/20 @ 12:00 AM,98.7,5876,7.2,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,30 min Full Body Strength,30,REBECCA KENNEDY,STRENGTH,Tue 10/6/20 @ 8:30 PM,98.4,11802,6.9,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min EDM Full Body Strength,20,REBECCA KENNEDY,STRENGTH,Wed 9/23/20 @ 10:30 PM,98.6,5881,7.1,EDM isn't just for dancing anymore. Join us for a full-body workout that will have you sweating to the beat with your weights.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,15 min Bodyweight Strength,15,REBECCA KENNEDY,STRENGTH,Mon 9/21/20 @ 11:15 PM,86,4970,7.6,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
ADVANCED,30 min Bodyweight Strength,30,REBECCA KENNEDY,STRENGTH,Sun 9/20/20 @ 10:00 PM,94.9,8275,7.8,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,30 min J Balvin Full Body Strength,30,REBECCA KENNEDY,STRENGTH,Wed 9/16/20 @ 10:30 PM,94.5,8931,7.3,"There¡¯s energy in the air, can you feel it? Aprovecha el momento and move to the electric sounds of J Balvin with Rebecca",FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Core Strength,20,REBECCA KENNEDY,STRENGTH,Sat 9/12/20 @ 10:00 PM,99.3,11451,7.5,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Core Strength,10,REBECCA KENNEDY,STRENGTH,Wed 9/9/20 @ 11:15 PM,94,23732,7.1,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,30 min Full Body Strength,30,REBECCA KENNEDY,STRENGTH,Mon 9/7/20 @ 11:05 PM,96.9,7945,7,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Chest & Back Strength,10,REBECCA KENNEDY,STRENGTH,Wed 9/2/20 @ 11:15 PM,98.8,6643,7.4,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Hip Hop Full Body Strength,20,REBECCA KENNEDY,STRENGTH,Mon 8/31/20 @ 11:15 PM,98.4,6991,7.2,"Check yourself before you wreck yourself-are you ready to work? Not only does this class feature artists from coast to coast, you'll experience hip hop and a full-body burn in a whole new way.",FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min 90s Full Body Strength,20,REBECCA KENNEDY,STRENGTH,Thu 8/27/20 @ 11:05 PM,98.9,8135,7,"Get your fix of nostalgia and sweat, and party like it¡¯s 1999 in this full-body class.",FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Bodyweight Strength,10,REBECCA KENNEDY,STRENGTH,Thu 8/27/20 @ 7:45 AM,98,12389,6.9,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Arms & Shoulders Strength,10,REBECCA KENNEDY,STRENGTH,Mon 8/24/20 @ 10:00 PM,99.7,24209,7.2,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Full Body Strength,20,REBECCA KENNEDY,STRENGTH,Tue 8/18/20 @ 11:15 PM,98.6,4601,7.1,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Full Body Strength Warm Up,10,REBECCA KENNEDY,STRENGTH,Mon 8/17/20 @ 10:00 PM,99,5729,5,"The next 10 minutes will fly by. Our strength warm ups are designed to elevate your heart rate, increase blood flow and get your body ready for your workout through mobility training and breathing exercises.",FALSE,['Workout Mat']
ADVANCED,20 min Core Strength,20,REBECCA KENNEDY,STRENGTH,Fri 8/14/20 @ 10:00 PM,91.2,8533,7.6,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Core Strength,10,REBECCA KENNEDY,STRENGTH,Wed 8/12/20 @ 11:15 PM,98.8,28822,8,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Hip Hop Full Body Strength,20,REBECCA KENNEDY,STRENGTH,Tue 7/28/20 @ 7:35 PM,99.2,6420,7.4,"Check yourself before you wreck yourself-are you ready to work? Not only does this class feature artists from coast to coast, you'll experience hip hop and a full-body burn in a whole new way.",FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Arms & Shoulders Strength,10,REBECCA KENNEDY,STRENGTH,Tue 7/14/20 @ 11:05 PM,99.5,11187,7,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Light Weights']"
NO_DIFFICULTY_TAG,10 min Chest & Back Strength,10,REBECCA KENNEDY,STRENGTH,Thu 7/9/20 @ 10:00 PM,99.1,15389,7.1,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,30 min All For One Strength,30,MULTIPLE INSTRUCTORS,STRENGTH,Thu 7/2/20 @ 9:00 PM,99.5,37849,7.2,We're coming together in unity as one team. Join all of your favorite strength instructors for an empowering full-body workout.,TRUE,"['Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,15 min Core Strength,15,REBECCA KENNEDY,STRENGTH,Wed 7/1/20 @ 4:00 AM,95.7,16447,6.3,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Pride Full Body Strength,20,REBECCA KENNEDY,STRENGTH,Tue 6/30/20 @ 6:45 AM,96.2,8213,7.3,"Happy Pride! Join Rebecca Kennedy in this full-body workout designed to challenge gender norms and question the status quo. This class is for all bodies, so grab your Pride flag and let's get down to business!",FALSE,"['Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Core Strength,10,REBECCA KENNEDY,STRENGTH,Tue 6/30/20 @ 4:00 AM,91,21162,5.5,Join us for a standing core workout to align and strengthen your abdominal muscles and lower back,FALSE,['Workout Mat']
INTERMEDIATE,20 min Full Body Strength,20,REBECCA KENNEDY,STRENGTH,Tue 6/23/20 @ 6:35 AM,99.2,6387,7,This full body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Upper Body Strength,10,REBECCA KENNEDY,STRENGTH,Tue 6/16/20 @ 6:45 AM,98.9,15235,7,"This inclusive upper body class is designed to strengthen your arms, chest, back and shoulders through a series of dynamic movements.",FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Lower Body Strength,10,REBECCA KENNEDY,STRENGTH,Tue 6/16/20 @ 5:05 AM,99.3,10605,7,This lower body workout is designed to strengthen glutes and legs through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Workout Mat']"
INTERMEDIATE,20 min Upper Body Strength,20,REBECCA KENNEDY,STRENGTH,Wed 6/10/20 @ 10:00 PM,99.6,14798,7.3,"This inclusive upper body class is designed to strengthen your arms, chest, back and shoulders through a series of dynamic movements.",FALSE,"['Medium Weights', 'Workout Mat']"
ADVANCED,20 min Bodyweight Strength,20,REBECCA KENNEDY,STRENGTH,Tue 6/9/20 @ 6:35 AM,97.8,15274,8,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper and lower body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Bodyweight Strength,20,REBECCA KENNEDY,STRENGTH,Thu 6/4/20 @ 4:00 AM,99.1,12241,6.9,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper and lower body strength training. Meet us on the mat.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Arms & Shoulders Strength,10,REBECCA KENNEDY,STRENGTH,Tue 6/2/20 @ 6:45 AM,99.6,16393,7.1,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Core Strength,10,REBECCA KENNEDY,STRENGTH,Wed 5/27/20 @ 3:45 AM,98.2,44870,7.1,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Core Strength,10,REBECCA KENNEDY,STRENGTH,Thu 4/30/20 @ 5:05 AM,95.1,79226,5.5,Join us for a standing core workout to align and strengthen your abdominal muscles and lower back,FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,15 min Core Strength,15,REBECCA KENNEDY,STRENGTH,Sat 4/25/20 @ 9:30 PM,98.8,50968,7.1,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Full Body Strength,10,REBECCA KENNEDY,STRENGTH,Tue 3/24/20 @ 9:30 PM,97.4,17515,7.5,Join us for a high-energy full body strength training workout.,FALSE,"['Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Arms & Shoulders Strength,10,REBECCA KENNEDY,STRENGTH,Sun 3/15/20 @ 10:05 PM,97.5,42592,7,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Core Strength,10,REBECCA KENNEDY,STRENGTH,Thu 3/12/20 @ 8:20 AM,99.2,87328,7.8,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Glutes & Legs Strength,10,REBECCA KENNEDY,STRENGTH,Wed 3/11/20 @ 6:05 AM,97.9,8989,6.7,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Resistance Band', 'Workout Mat']"
INTERMEDIATE,20 min Chest & Back Strength,20,REBECCA KENNEDY,STRENGTH,Fri 3/6/20 @ 7:25 PM,97.7,18526,7.3,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,30 min WHM Bodyweight Strength,30,REBECCA KENNEDY,STRENGTH,Wed 3/4/20 @ 8:00 PM,97.1,26521,7.5,Celebrate the unstoppable strength of women in this 30 min Intermediate Bodyweight Strength with Rebecca.,FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Core Strength,10,REBECCA KENNEDY,STRENGTH,Sun 3/1/20 @ 11:05 PM,99.2,65331,8,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Medium Weights', 'Workout Mat']"
ADVANCED,30 min Full Body Strength,30,REBECCA KENNEDY,STRENGTH,Fri 2/28/20 @ 7:00 PM,95.4,13335,7.5,Join us for a high-energy full body strength training workout.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
ADVANCED,30 min Core Strength,30,REBECCA KENNEDY,STRENGTH,Thu 2/27/20 @ 8:55 AM,92.5,11631,7.3,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Arms & Shoulders Strength,20,REBECCA KENNEDY,STRENGTH,Mon 2/24/20 @ 8:25 PM,86.7,6529,5.9,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
ADVANCED,20 min Full Body Strength,20,REBECCA KENNEDY,STRENGTH,Fri 2/21/20 @ 7:00 PM,98.6,11555,7.7,Join us for a high-energy full body strength training workout.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,30 min BHM Celebration Strength,30,REBECCA KENNEDY,STRENGTH,Thu 2/20/20 @ 8:55 AM,98.3,6736,7.6,Celebrate Black History Month in this 30-minute Strength class with Rebecca.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
ADVANCED,30 min Core Strength,30,REBECCA KENNEDY,STRENGTH,Tue 2/18/20 @ 1:00 AM,95.3,9155,7.5,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Full Body Strength,10,REBECCA KENNEDY,STRENGTH,Sun 2/16/20 @ 11:05 PM,98,4948,6.7,Join us for a high-energy full body strength training workout.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,30 min Full Body Strength,30,REBECCA KENNEDY,STRENGTH,Fri 2/14/20 @ 7:00 PM,98.6,7900,7.4,Join us for a high-energy full body strength training workout.,FALSE,"['Heavy Weights', 'Medium Weights', 'Resistance Band', 'Workout Mat']"
INTERMEDIATE,20 min Bodyweight Strength,20,REBECCA KENNEDY,STRENGTH,Thu 2/13/20 @ 9:05 AM,98.1,6213,6.7,Join us for a high-energy bodyweight training workout. You won't need weights for this class!,FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Core Strength,10,REBECCA KENNEDY,STRENGTH,Sun 2/9/20 @ 11:05 PM,99.3,16091,7.4,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Full Body Strength,20,REBECCA KENNEDY,STRENGTH,Fri 2/7/20 @ 7:00 PM,97.5,5070,6.9,Join us for a high-energy full body strength training workout.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
BEGINNER,30 min Bodyweight Strength,30,REBECCA KENNEDY,STRENGTH,Thu 2/6/20 @ 8:55 AM,91.6,10977,5.6,Join us for a high-energy bodyweight training workout. You won't need weights for this class!,FALSE,['Workout Mat']
INTERMEDIATE,20 min Glutes & Legs Strength,20,REBECCA KENNEDY,STRENGTH,Tue 2/4/20 @ 6:55 AM,97,7104,7.1,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Resistance Band', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Arms & Shoulders Strength,10,REBECCA KENNEDY,STRENGTH,Sun 2/2/20 @ 11:05 PM,99,6426,6.9,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
ADVANCED,30 min Full Body Strength,30,REBECCA KENNEDY,STRENGTH,Fri 1/31/20 @ 7:00 PM,93.3,6676,8,"Join us for a high-energy full body strength training workout where you'll focus on Turkish get-ups, planks, and hollow holds.",FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Bodyweight Strength,20,REBECCA KENNEDY,STRENGTH,Thu 1/30/20 @ 9:05 AM,97.3,4034,6.6,Join us for a high-energy bodyweight training workout. You won't need weights for this class!,FALSE,['Workout Mat']
INTERMEDIATE,30 min Full Body Strength,30,REBECCA KENNEDY,STRENGTH,Fri 1/24/20 @ 7:00 PM,87.2,5961,7.6,Join us for a high-energy full body strength training workout where you'll focus on Turkish get-ups.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Arms & Shoulders Strength,20,REBECCA KENNEDY,STRENGTH,Thu 1/23/20 @ 9:05 AM,99,5752,7.5,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,['Workout Mat']
INTERMEDIATE,20 min Core Strength,20,REBECCA KENNEDY,STRENGTH,Sun 1/19/20 @ 10:55 PM,94.5,5493,6.6,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Light Weights', 'Workout Mat']"
ADVANCED,30 min Bodyweight Strength,30,REBECCA KENNEDY,STRENGTH,Fri 1/17/20 @ 7:00 PM,91.4,6728,7.5,Join us for a high-energy bodyweight training workout. You won't need weights for this class!,FALSE,['Workout Mat']
INTERMEDIATE,20 min Arms & Shoulders Strength,20,REBECCA KENNEDY,STRENGTH,Thu 1/16/20 @ 9:05 AM,97.8,6224,7.4,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Glutes & Legs Strength,10,REBECCA KENNEDY,STRENGTH,Sun 1/12/20 @ 11:05 PM,97.3,15848,6.6,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,30 min Bodyweight Strength,30,REBECCA KENNEDY,STRENGTH,Fri 1/10/20 @ 7:00 PM,89.8,7600,6.5,Join us for a high-energy bodyweight training workout. You won't need weights for this class!,FALSE,['Workout Mat']
INTERMEDIATE,20 min Chest & Back Strength,20,REBECCA KENNEDY,STRENGTH,Thu 1/9/20 @ 9:05 AM,98.5,6819,7.6,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Full Body Strength,20,REBECCA KENNEDY,STRENGTH,Mon 12/30/19 @ 9:55 PM,98.5,3114,7.2,Join us for a high-energy full body strength training workout.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Arms & Shoulders Strength,10,REBECCA KENNEDY,STRENGTH,Sun 12/29/19 @ 11:05 PM,99.4,8166,7.3,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Bodyweight Strength,10,REBECCA KENNEDY,STRENGTH,Fri 12/27/19 @ 9:35 PM,98.6,5195,6.9,Join us for a high-energy bodyweight training workout. You won't need weights for this class!,FALSE,['Workout Mat']
ADVANCED,20 min Arms & Shoulders Strength,20,REBECCA KENNEDY,STRENGTH,Sun 12/22/19 @ 10:55 PM,98.2,5054,7.6,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
ADVANCED,20 min Glutes & Legs Strength,20,REBECCA KENNEDY,STRENGTH,Sun 12/22/19 @ 10:30 PM,95.2,5991,7.3,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Full Body Strength,10,REBECCA KENNEDY,STRENGTH,Fri 12/20/19 @ 7:35 PM,98.8,3949,7.1,Join us for a high-energy full body strength training workout.,FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,30 min Bodyweight Strength,30,REBECCA KENNEDY,STRENGTH,Thu 12/19/19 @ 8:30 AM,97,9105,7,Join us for a high-energy bodyweight training workout. You won't need weights for this class!,FALSE,['Workout Mat']
ADVANCED,30 min Full Body Strength,30,REBECCA KENNEDY,STRENGTH,Sun 12/15/19 @ 10:45 PM,96.9,15345,8.6,Join us for a high-energy full body strength training workout.,FALSE,"['Heavy Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Core Strength,10,REBECCA KENNEDY,STRENGTH,Sun 12/15/19 @ 10:30 PM,98.7,18024,6.5,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Bodyweight Strength,10,REBECCA KENNEDY,STRENGTH,Fri 12/13/19 @ 7:35 PM,99.1,2316,7,Join us for a high-energy bodyweight training workout. You won't need weights for this class!,FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Chest & Back Strength,10,REBECCA KENNEDY,STRENGTH,Thu 12/12/19 @ 9:20 AM,99.7,4681,7.1,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Bodyweight Strength,20,REBECCA KENNEDY,STRENGTH,Sun 12/8/19 @ 10:55 PM,91.1,1667,6.4,Join us for a high-energy bodyweight training workout. You won't need weights for this class!,FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Arms & Shoulders Strength,10,REBECCA KENNEDY,STRENGTH,Fri 12/6/19 @ 9:35 PM,97.4,3447,6.9,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Core Strength,20,REBECCA KENNEDY,STRENGTH,Wed 11/27/19 @ 6:55 AM,96.3,6145,7.1,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
